,avgSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,condition
11,6.15499997139,0.321498299152,0.598846435547,-0.544174194336,0.498519897461,0.2955546883,0.670696614196,0.135125597917,-0.0612884521484,-0.985534667969,0.223886108398,0.0124739802298,0.173186271163,-0.0772998751678,0.368822083698,0.361159066797,0.182885077784,0.296489066531,0.28146333888,0.18996968236,1.0
12,7.04500007629,0.237170723987,0.336227416992,-0.285400390625,0.630249023438,0.532264701785,0.226242458821,0.393452223655,-0.1125,-0.945486450195,0.225860595703,0.00789328989166,-0.0378143308445,-0.00600564131102,0.272311278513,0.376690195087,0.238485355612,0.347667468452,0.200567537924,0.188989378601,1.0
13,7.90999984741,0.210818309626,0.465530395508,-0.316268920898,0.704208374023,0.496783406582,0.543486729987,0.318624587559,-0.0535446166992,-0.892825317383,0.316032409668,0.016777062656,-0.147962247424,0.0237970753946,0.358250276138,0.300434242123,0.253627342626,0.351372624284,0.360552675943,0.17696052318,1.0
14,8.81499958038,0.131761569174,0.666091918945,-0.43766784668,0.969161987305,0.560960262531,0.506645624731,0.530957356006,-0.18343963623,-0.870132446289,0.196212768555,-0.0820284774729,-0.199862063906,0.0560786624428,0.604145874584,0.238280081464,0.360667775564,0.282634871288,0.470249510037,0.326023037436,1.0
15,8.65499973297,0.258252554949,0.166137695312,-0.689346313477,0.55485534668,0.439495615741,0.533867125813,0.611025560496,-0.167613220215,-1.06575164795,0.237223815918,-0.127550369355,0.00913711927879,0.0648824072163,0.274860345845,0.223462440323,0.206236879784,0.275570565879,0.408343834961,0.307974037294,1.0
16,8.07499980927,0.258252554949,0.727691650391,-0.428665161133,0.593826293945,0.367902388789,0.727697316271,0.469493994892,0.120698547363,-0.867065429688,0.212977600098,-0.0138431646095,0.19326085988,-0.00341262788405,0.324355806643,0.275608827673,0.28852285311,0.273516980424,0.358042352063,0.202974642979,1.0
17,7.91500020027,0.152843651452,0.501815795898,-0.563232421875,0.473068237305,0.313427162375,0.484110488219,0.32319723515,-0.0352355957031,-1.03861999512,0.118592834473,-0.00282721181323,-0.0791148460823,0.0464489116256,0.216700954,0.218293410534,0.226104820704,0.20891271197,0.347342006301,0.18535739357,1.0
18,8.34999990463,0.189736478663,0.459457397461,-0.685150146484,0.541427612305,0.37545857575,0.375688672868,0.203964051038,0.0832275390625,-1.00109863281,0.0818237304687,0.024787505004,0.0195158308894,-0.0107785852483,0.22736998367,0.221649772877,0.232271748832,0.202158518357,0.312468181086,0.174875985054,1.0
19,7.07499980927,0.637726014906,0.458114624023,-0.501846313477,0.644973754883,0.279131506489,0.376837560562,0.414530611051,0.0434967041016,-0.89461517334,0.283169555664,-0.114729858604,-0.00382634995939,0.00832453556698,0.297739222991,0.271971335337,0.258617234896,0.253517412641,0.25218515679,0.198046195705,1.0
20,5.64499998093,0.363661709762,0.590621948242,-0.606964111328,0.622192382812,0.493288273968,0.395263439512,0.398756707914,-0.0907760620117,-1.01801605225,0.124496459961,0.0981021193901,-0.176877252644,0.119170892774,0.340040692943,0.259407730273,0.337842933018,0.255499351303,0.314643582493,0.244992317601,1.0
21,4.45499992371,0.743135169719,0.0672454833984,-0.843872070312,0.180755615234,0.369992970245,0.00500727548157,0.199285675951,-0.117002868652,-1.02044067383,-0.0144088745117,0.0348363574819,-0.120094743357,0.0809525071293,0.139531434901,0.10973278754,0.132280551336,0.16259839521,0.102927742602,0.0991846604368,1.0
22,0.870000004768,0.917060526475,0.0669708251953,-0.92024230957,0.223480224609,-0.00542619072104,0.0523470943866,0.00740784888816,0.0279525756836,-0.977886962891,0.127160644531,-0.0225557493789,0.0036558277548,-0.00727738062636,0.0248220000025,0.0256978100384,0.0824290735959,0.0198241213895,0.0208490828735,0.0189806679339,1.0
23,0.825000025332,0.658807869429,0.2568359375,-0.878692626953,0.196502685547,0.0413895180815,0.0830530754391,0.110034892023,0.0201126098633,-0.991371154785,0.118199157715,-0.0262756527895,-0.0241857104924,0.0157866064149,0.117358553398,0.0604908631325,0.0463822295989,0.0425844022643,0.0686313836865,0.0511578868623,1.0
24,1.01499998569,0.00527045774064,0.23176574707,-0.844818115234,0.31803894043,0.205068730258,0.210266421758,0.135941590475,0.0183502197266,-0.957359313965,0.217323303223,-0.0109209312085,-0.034284417346,0.0166096030866,0.12398743716,0.102539289376,0.0740432984268,0.11400128299,0.139716383924,0.105078357063,1.0
25,2.23000001907,0.168654899016,0.262054443359,-0.84700012207,0.370162963867,0.172723040923,0.0608881183186,0.092155760045,0.0118804931641,-1.04586639404,0.17106628418,0.00267019183536,-0.011396518516,0.0164764450321,0.124088735362,0.121517811379,0.0987551581347,0.0860544344159,0.078194146652,0.0537897838456,1.0
26,2.35500001907,0.10013882273,0.187622070312,-0.757446289062,0.351455688477,0.0847614932784,0.14930772967,0.116717562147,0.0283325195312,-0.918362426758,0.260292053223,-0.0423375501663,0.0202708104268,-0.0156260178012,0.0927297988117,0.0886270739338,0.0594844017313,0.0783178099048,0.130070481951,0.0624487835752,1.0
27,1.43500000238,0.321498236323,0.0737609863281,-0.899810791016,0.350036621094,0.017089504715,0.260503227297,0.0209718609522,-0.0189697265625,-0.959567260742,0.204396057129,-0.0273110898213,0.0703811158138,-0.0124028471971,0.0727489538022,0.0393172301829,0.0626322288156,0.0302413884969,0.0757803378599,0.0213247120388,1.0
28,1.27499997616,0.0368932041845,0.132507324219,-0.878311157227,0.23469543457,0.0195555918845,0.17232969203,0.0538571067247,0.0153121948242,-0.953901672363,0.189002990723,-0.0222630147118,0.0552441342836,-0.00826048654276,0.0812308260469,0.0416353776607,0.0372486160026,0.0353393958708,0.104863400364,0.047755732163,1.0
29,1.24500000477,0.0790569917673,0.0864715576172,-0.908462524414,0.28564453125,0.0346466605175,0.0938061209725,0.0424933983533,0.0232894897461,-0.960104370117,0.22515411377,-0.015151575653,0.0089260637624,-0.0084946316658,0.0466346090395,0.0302455691792,0.0498856165649,0.0232419086692,0.0449767765758,0.0236239431211,1.0
30,0.789999991655,0.221359445008,0.0829925537109,-0.918060302734,0.302062988281,0.0122161862363,0.0139136851151,0.0310921394106,0.0337097167969,-0.956190490723,0.240707397461,-0.0158993113923,-0.0103203084879,0.00444857091648,0.023818815824,0.0241849623977,0.054439899998,0.0139839795372,0.0148993660491,0.0146876999906,1.0
31,0.270000010729,0.284605000724,0.0849151611328,-0.933135986328,0.228973388672,0.00817031190825,0.0489800598204,0.0137115511884,0.016960144043,-0.985585021973,0.136042785645,-0.0107905694732,0.000706403479144,-0.0125870047865,0.0476333706392,0.0310259243061,0.0432386573234,0.010688778275,0.034087079388,0.0205500458726,1.0
32,1.23000001907,0.10540928047,0.107543945312,-0.93489074707,0.241195678711,0.00945342292145,0.0715120005391,0.0277836943884,0.0326950073242,-0.989501953125,0.184741210938,-0.0229824410487,0.00706280973733,-0.00537135623419,0.0549277495195,0.0300071026076,0.0427473224636,0.0204385493325,0.030497699781,0.0212437871892,1.0
33,1.21499997377,0.19500712489,0.115234375,-0.808853149414,0.365661621094,0.0111735586695,0.0522911680037,0.0903139178351,0.0246109008789,-0.929640197754,0.287640380859,-0.0198428670712,-0.0172081485416,0.00869082674331,0.0647423454993,0.0528973581603,0.0794512305528,0.0217640441623,0.0480174287822,0.0469872475243,1.0
34,0.0949999988079,0.100138791315,0.0348358154297,-0.884094238281,0.379608154297,0.0138385839724,-0.0168934960588,0.12115385589,-0.0370727539062,-0.945747375488,0.309469604492,-0.0222197383441,-0.13026056187,0.0426506047525,0.0542643059828,0.0268173151452,0.0520096502045,0.029877826964,0.123450056379,0.0429102602594,1.0
35,1.76999998093,0.558669023139,0.178176879883,-0.849349975586,0.289932250977,0.0557556742658,-0.208474114344,0.213807893375,-0.101336669922,-0.968208312988,0.207843017578,-0.0325434556782,-0.355485187154,0.0669027078509,0.188218609762,0.0821886231605,0.0826773381689,0.0498446861514,0.0764760485396,0.0963475110912,1.0
36,2.68999993801,0.0948683649892,0.126358032227,-0.86686706543,0.267883300781,0.118514929566,-0.19095131332,0.242696266984,-0.0832824707031,-0.935348510742,0.209083557129,0.0104464890603,-0.395224424202,0.094207379454,0.141202992533,0.0564044393568,0.0488619058369,0.0606889534098,0.128860928709,0.129135303435,1.0
37,2.83999991417,0.0316227464439,0.226821899414,-0.792816162109,0.415100097656,0.108139520275,0.00801851172612,0.281391464991,-0.145616149902,-0.921429443359,0.258700561523,-0.0638545601936,-0.460154661792,0.126346993384,0.239684068781,0.105089742827,0.107766208562,0.0890340832761,0.250334376788,0.193796299666,1.0
38,2.26999998093,0.0632454928877,0.219711303711,-0.882202148438,0.348175048828,0.0160647203276,-0.144046122305,0.326579449735,-0.110914611816,-0.964868164062,0.194972229004,-0.0655462800129,-0.451739685274,0.13003970592,0.141621920239,0.0495516895967,0.0789278675155,0.0550739952078,0.17640137731,0.140367241008,1.0
39,3.63499999046,0.827462744884,0.92366027832,-0.670745849609,0.416381835938,0.168729897184,0.275976725862,0.191729755306,0.0704284667969,-1.00956420898,0.299662780762,-0.080845208369,-0.0971230881102,0.00262156251385,0.341378070077,0.172556672106,0.124873866546,0.0923871266189,0.252001054945,0.13342193845,1.0
40,5.66000008583,0.105409406128,0.330505371094,-0.435165405273,0.588394165039,0.253136124773,0.597183514414,0.491328187405,-0.086833190918,-0.954222106934,0.357015991211,0.0195925032972,-0.125209317598,0.071533572144,0.260408566175,0.326915858474,0.256825974412,0.132101230823,0.404777646379,0.276479808424,1.0
41,6.76499986649,0.437448369446,0.750549316406,-0.563293457031,0.694839477539,0.57352399129,0.495409481776,0.238735613811,0.09052734375,-0.981646728516,0.255447387695,-0.0580005326435,0.124816741022,-0.0976215519714,0.256832812133,0.283161486272,0.300325144618,0.372540380732,0.341104522572,0.26028901498,1.0
42,8.08000016212,0.200277896775,0.552764892578,-0.431884765625,0.533630371094,0.490280499833,0.565635974457,0.389191432227,-0.026838684082,-0.976710510254,0.114431762695,0.00881160109875,-0.015999259828,0.086281598997,0.328265582323,0.298856945945,0.267662542238,0.331270270224,0.365334132435,0.213986712096,1.0
43,8.65000009537,0.0737866596842,0.746337890625,-0.523391723633,0.721572875977,0.195963382491,0.574317613294,0.360245800655,0.0907348632813,-0.91130065918,0.109230041504,-0.142879977327,0.0386857171532,-0.0356815382855,0.362212628324,0.175156580406,0.279727474113,0.270319873074,0.295880190826,0.241048226103,1.0
44,8.63999986649,0.010540664166,0.660552978516,-0.512191772461,0.518035888672,0.322317859358,0.42693481646,0.271994234768,0.0845245361328,-0.942933654785,0.0999572753906,-0.00302516457705,0.0879936919986,0.027783374809,0.317397687368,0.344802901984,0.254659503915,0.238058988385,0.323180544381,0.226714080716,1.0
45,9.22999954224,0.263523138347,0.757659912109,-0.715835571289,0.736328125,0.352542340886,0.787357451011,0.32342520174,0.201174926758,-1.08243408203,0.255648803711,0.04483660727,0.0919171408113,-0.0974433598629,0.408124994739,0.28315423421,0.233389218001,0.177617275076,0.434104678083,0.308468782536,1.0
46,8.52499961853,0.395284707521,0.155746459961,-0.350891113281,0.583847045898,0.383045655379,0.244638776683,0.53543812454,-0.1955078125,-0.981321716309,0.0657150268555,-0.00461232869191,-0.115170478606,0.00174269272252,0.295302973833,0.300312372893,0.3380450717,0.353548722539,0.273808656623,0.308978590695,1.0
47,5.55500006676,1.09098588323,0.729385375977,-0.763244628906,0.14616394043,0.150734917698,0.492207030565,0.547209296559,0.0406784057617,-1.02878417969,-0.0276718139648,-0.017409004151,-0.0479654753399,0.00858187682311,0.364425430451,0.142542770472,0.137553072467,0.170858035248,0.347236880781,0.322181581428,1.0
48,2.46999996901,0.674619156262,0.142547607422,-0.801132202148,0.112899780273,-0.000304399312596,0.0480879008552,0.0603182018453,-0.0127487182617,-0.973062133789,0.0603012084961,-0.0326487038045,-0.0076590915054,0.00032522523232,0.132052805835,0.0694552699069,0.0406511160985,0.0511609287125,0.0524462450004,0.0537395079856,1.0
49,0.464999988675,0.184466193702,0.03466796875,-0.934982299805,0.266662597656,0.00216275312125,0.0173363797481,0.0239854940417,0.0107376098633,-0.97144317627,0.175402832031,-0.0236196023395,-0.0152718706394,-0.00990496188428,0.0141117467858,0.0166340013147,0.0383464435432,0.0224491670557,0.0294982966454,0.0257364368752,1.0
50,0.0,0.0,0.0198059082031,-0.95915222168,0.183227539062,-0.00511060613186,0.0106979180988,0.0263178905244,0.00939636230469,-0.9716796875,0.176684570313,-0.0207379555136,-0.0059279036388,0.00246851064601,0.00625269851444,0.00601903732615,0.00402887770781,0.0102625844273,0.0108305423958,0.0154095620022,1.0
51,0.0,0.0,0.0273284912109,-0.965408325195,0.181442260742,-0.00409381122767,0.00640756558273,0.00952133352925,0.017936706543,-0.966430664062,0.179405212402,-0.109117033554,0.00602846460156,0.000466585822982,0.0132819892523,0.00144580549132,0.00288082138942,0.148525265377,0.000536129749083,0.0128053470101,1.0
